family_id,wave,type,member,score
318,w1,satis,child,7.859801242
318,w2,satis,parent,8.11731679
318,w2,satis,child,8.61731679
319,w1,comm,parent,5.669347544
319,w1,comm,child,7.903468814
319,w2,comm,parent,7.286408179
319,w2,comm,child,7.786408179
319,w1,satis,parent,8.462570166
319,w1,satis,child,10.69669144
319,w2,satis,parent,10.0796308
319,w2,satis,child,10.5796308
320,w1,comm,parent,4.836050635
320,w1,comm,child,4.382842713
320,w2,comm,parent,5.109446674
320,w2,comm,child,5.609446674
320,w1,satis,parent,6.65961373
320,w1,satis,child,6.206405809
320,w2,satis,parent,6.93300977
320,w2,satis,child,7.43300977
321,w1,comm,parent,5.420038549
321,w1,comm,child,5.060211443
321,w2,comm,parent,5.740124996
321,w2,comm,child,6.240124996
321,w1,satis,parent,8.004424408
321,w1,satis,child,7.644597302
321,w2,satis,parent,8.324510855
321,w2,satis,child,8.824510855
322,w1,comm,parent,4.858667723
322,w1,comm,child,5.911205688
322,w2,comm,parent,5.884936705
322,w2,comm,child,6.384936705
322,w1,satis,parent,6.82739586
322,w1,satis,child,7.879933825
322,w2,satis,parent,7.853664843
322,w2,satis,child,8.353664843
323,w1,comm,parent,5.371114563
323,w1,comm,child,6.688103253
323,w2,comm,parent,6.529608908
323,w2,comm,child,7.029608908
323,w1,satis,parent,7.986642072
323,w1,satis,child,9.303630762
323,w2,satis,parent,9.145136417
323,w2,satis,child,9.645136417
324,w1,comm,parent,3.629036463
324,w1,comm,child,5.460922434
324,w2,comm,parent,5.044979449
324,w2,comm,child,5.544979449
324,w1,satis,parent,5.628629068
324,w1,satis,child,7.460515039
324,w2,satis,parent,7.044572054
324,w2,satis,child,7.544572054
325,w1,comm,parent,4.034076168
325,w1,comm,child,4.715737828
325,w2,comm,parent,4.874906998
325,w2,comm,child,5.374906998
325,w1,satis,parent,6.315841376
325,w1,satis,child,6.997503035
325,w2,satis,parent,7.156672205
325,w2,satis,child,7.656672205
326,w1,comm,parent,4.086089179
326,w1,comm,child,3.701046179
326,w2,comm,parent,4.393567679
326,w2,comm,child,4.893567679
326,w1,satis,parent,5.97350587
326,w1,satis,child,5.588462871
326,w2,satis,parent,6.28098437
326,w2,satis,child,6.78098437
327,w1,comm,parent,3.386370372
327,w1,comm,child,3.060175534
327,w2,comm,parent,3.723272953
327,w2,comm,child,4.223272953
327,w1,satis,parent,5.954465466
327,w1,satis,child,5.628270629
327,w2,satis,parent,6.291368048
327,w2,satis,child,6.791368048
328,w1,comm,parent,4.040654677
328,w1,comm,child,5.315145166
328,w2,comm,parent,5.177899922
328,w2,comm,child,5.677899922
328,w1,satis,parent,5.859109108
328,w1,satis,child,7.133599596
328,w2,satis,parent,6.996354352
328,w2,satis,child,7.496354352
329,w1,comm,parent,5.122469418
329,w1,comm,child,6.387484907
329,w2,comm,parent,6.254977163
329,w2,comm,child,6.754977163
329,w1,satis,parent,5.74614967
329,w1,satis,child,7.011165158
329,w2,satis,parent,6.878657414
329,w2,satis,child,7.378657414
330,w1,comm,parent,4.962822518
330,w1,comm,child,4.878663307
330,w2,comm,parent,5.420742912
330,w2,comm,child,5.920742912
330,w1,satis,parent,6.591043186
330,w1,satis,child,6.506883976
330,w2,satis,parent,7.048963581
330,w2,satis,child,7.548963581
331,w1,comm,parent,5.542790794
331,w1,comm,child,4.278941372
331,w2,comm,parent,5.410866083
331,w2,comm,child,5.910866083
331,w1,satis,parent,8.275398697
331,w1,satis,child,7.011549276
331,w2,satis,parent,8.143473986
331,w2,satis,child,8.643473986
332,w1,comm,parent,4.874694823
332,w1,comm,child,3.368086451
332,w2,comm,parent,4.621390637
332,w2,comm,child,5.121390637
332,w1,satis,parent,8.120535282
332,w1,satis,child,6.61392691
332,w2,satis,parent,7.867231096
332,w2,satis,child,8.367231096
333,w1,comm,parent,6.145105299
333,w1,comm,child,4.51409925
333,w2,comm,parent,5.829602274
333,w2,comm,child,6.329602274
333,w1,satis,parent,7.965510447
333,w1,satis,child,6.334504398
333,w2,satis,parent,7.650007422
333,w2,satis,child,8.150007422
334,w1,comm,parent,5.074330212
334,w1,comm,child,4.068144794
334,w2,comm,parent,5.071237503
334,w2,comm,child,5.571237503
334,w1,satis,parent,7.796262123
334,w1,satis,child,6.790076704
334,w2,satis,parent,7.793169414
334,w2,satis,child,8.293169414
335,w1,comm,parent,5.321885353
335,w1,comm,child,4.72666295
335,w2,comm,parent,5.524274151
335,w2,comm,child,6.024274151
335,w1,satis,parent,7.89721548
335,w1,satis,child,7.301993078
335,w2,satis,parent,8.099604279
335,w2,satis,child,8.599604279
336,w1,comm,parent,6.520980696
336,w1,comm,child,6.905926689
336,w2,comm,parent,7.213453693
336,w2,comm,child,7.713453693
336,w1,satis,parent,8.064721179
336,w1,satis,child,8.449667172
336,w2,satis,parent,8.757194176
336,w2,satis,child,9.257194176
337,w1,comm,parent,5.509327815
337,w1,comm,child,6.030477907
337,w2,comm,parent,6.269902861
337,w2,comm,child,6.769902861
337,w1,satis,parent,6.896863362
337,w1,satis,child,7.418013454
337,w2,satis,parent,7.657438408
337,w2,satis,child,8.157438408
338,w1,comm,parent,4.160421415
338,w1,comm,child,5.667429899
338,w2,comm,parent,5.413925657
338,w2,comm,child,5.913925657
338,w1,satis,parent,5.891489516
338,w1,satis,child,7.398497999
338,w2,satis,parent,7.144993757
338,w2,satis,child,7.644993757
339,w1,comm,parent,4.300989347
339,w1,comm,child,6.775853401
339,w2,comm,parent,6.038421374
339,w2,comm,child,6.538421374
339,w1,satis,parent,6.86973614
339,w1,satis,child,9.344600194
339,w2,satis,parent,8.607168167
339,w2,satis,child,9.107168167
340,w1,comm,parent,3.531630559
340,w1,comm,child,2.835019846
340,w2,comm,parent,3.683325202
340,w2,comm,child,4.183325202
340,w1,satis,parent,5.678111495
340,w1,satis,child,4.981500781
340,w2,satis,parent,5.829806138
340,w2,satis,child,6.329806138
341,w1,comm,parent,5.4257213
341,w1,comm,child,4.536664654
341,w2,comm,parent,5.481192977
341,w2,comm,child,5.981192977
341,w1,satis,parent,6.670864786
341,w1,satis,child,5.78180814
341,w2,satis,parent,6.726336463
341,w2,satis,child,7.226336463
342,w1,comm,parent,5.014500546
342,w1,comm,child,5.005994672
342,w2,comm,parent,5.510247609
342,w2,comm,child,6.010247609
342,w1,satis,parent,6.994916938
342,w1,satis,child,6.986411064
342,w2,satis,parent,7.490664001
342,w2,satis,child,7.990664001
343,w1,comm,parent,4.564061733
343,w1,comm,child,3.086161654
343,w2,comm,parent,4.325111693
343,w2,comm,child,4.825111693
343,w1,satis,parent,6.563488508
343,w1,satis,child,5.085588429
343,w2,satis,parent,6.324538468
343,w2,satis,child,6.824538468
344,w1,comm,parent,4.957416435
344,w1,comm,child,6.157749039
344,w2,comm,parent,6.057582737
344,w2,comm,child,6.557582737
344,w1,satis,parent,7.260669578
344,w1,satis,child,8.461002182
344,w2,satis,parent,8.36083588
344,w2,satis,child,8.86083588
345,w1,comm,parent,3.794062573
345,w1,comm,child,3.258180511
345,w2,comm,parent,4.026121542
345,w2,comm,child,4.526121542
345,w1,satis,parent,5.412132234
345,w1,satis,child,4.876250172
345,w2,satis,parent,5.644191203
345,w2,satis,child,6.144191203
346,w1,comm,parent,6.607344906
346,w1,comm,child,4.905788019
346,w2,comm,parent,6.256566463
346,w2,comm,child,6.756566463
346,w1,satis,parent,8.279969621
346,w1,satis,child,6.578412734
346,w2,satis,parent,7.929191177
346,w2,satis,child,8.429191177
347,w1,comm,parent,3.429125017
347,w1,comm,child,4.835004482
347,w2,comm,parent,4.632064749
347,w2,comm,child,5.132064749
347,w1,satis,parent,5.257018523
347,w1,satis,child,6.662897988
347,w2,satis,parent,6.459958255
347,w2,satis,child,6.959958255
348,w1,comm,parent,4.73722656
348,w1,comm,child,4.558201684
348,w2,comm,parent,5.147714122
348,w2,comm,child,5.647714122
348,w1,satis,parent,6.555931092
348,w1,satis,child,6.376906216
348,w2,satis,parent,6.966418654
348,w2,satis,child,7.466418654
349,w1,comm,parent,5.064145172
349,w1,comm,child,5.430715688
349,w2,comm,parent,5.74743043
349,w2,comm,child,6.24743043
349,w1,satis,parent,7.648423771
349,w1,satis,child,8.014994287
349,w2,satis,parent,8.331709029
349,w2,satis,child,8.831709029
350,w1,comm,parent,4.116398575
350,w1,comm,child,3.42156419
350,w2,comm,parent,4.268981383
350,w2,comm,child,4.768981383
350,w1,satis,parent,6.385528119
350,w1,satis,child,5.690693734
350,w2,satis,parent,6.538110927
350,w2,satis,child,7.038110927
351,w1,comm,parent,4.51763038
351,w1,comm,child,5.119137755
351,w2,comm,parent,5.318384068
351,w2,comm,child,5.818384068
351,w1,satis,parent,6.668830777
351,w1,satis,child,7.270338152
351,w2,satis,parent,7.469584465
351,w2,satis,child,7.969584465
352,w1,comm,parent,5.721841678
352,w1,comm,child,6.6641569
352,w2,comm,parent,6.692999289
352,w2,comm,child,7.192999289
352,w1,satis,parent,7.089718927
352,w1,satis,child,8.032034149
352,w2,satis,parent,8.060876538
352,w2,satis,child,8.560876538
353,w1,comm,parent,3.403979293
353,w1,comm,child,3.659495717
353,w2,comm,parent,4.031737505
353,w2,comm,child,4.531737505
353,w1,satis,parent,5.15458805
353,w1,satis,child,5.410104474
353,w2,satis,parent,5.782346262
353,w2,satis,child,6.282346262
354,w1,comm,parent,6.015888164
354,w1,comm,child,6.159964564
354,w2,comm,parent,6.587926364
354,w2,comm,child,7.087926364
354,w1,satis,parent,7.96736625
354,w1,satis,child,8.11144265
354,w2,satis,parent,8.53940445
354,w2,satis,child,9.03940445
355,w1,comm,parent,4.050174241
355,w1,comm,child,2.353148506
355,w2,comm,parent,3.701661373
355,w2,comm,child,4.201661373
355,w1,satis,parent,6.577743385
355,w1,satis,child,4.88071765
355,w2,satis,parent,6.229230517
355,w2,satis,child,6.729230517
356,w1,comm,parent,5.995681759
356,w1,comm,child,5.191613053
356,w2,comm,parent,6.093647406
356,w2,comm,child,6.593647406
356,w1,satis,parent,8.146277016
356,w1,satis,child,7.34220831
356,w2,satis,parent,8.244242663
356,w2,satis,child,8.744242663
357,w1,comm,parent,4.601983625
357,w1,comm,child,3.531503665
357,w2,comm,parent,4.566743645
357,w2,comm,child,5.066743645
357,w1,satis,parent,6.769769305
357,w1,satis,child,5.699289345
357,w2,satis,parent,6.734529325
357,w2,satis,child,7.234529325
358,w1,comm,parent,4.706045399
358,w1,comm,child,3.723538865
358,w2,comm,parent,4.714792132
358,w2,comm,child,5.214792132
358,w1,satis,parent,6.993494198
358,w1,satis,child,6.010987665
358,w2,satis,parent,7.002240931
358,w2,satis,child,7.502240931
359,w1,comm,parent,4.467596845
359,w1,comm,child,4.813936426
359,w2,comm,parent,5.140766635
359,w2,comm,child,5.640766635
359,w1,satis,parent,6.520364104
359,w1,satis,child,6.866703684
359,w2,satis,parent,7.193533894
359,w2,satis,child,7.693533894
360,w1,comm,parent,5.524470642
360,w1,comm,child,3.747179422
360,w2,comm,parent,5.135825032
360,w2,comm,child,5.635825032
360,w1,satis,parent,7.224287823
360,w1,satis,child,5.446996603
360,w2,satis,parent,6.835642213
360,w2,satis,child,7.335642213
361,w1,comm,parent,4.209221749
361,w1,comm,child,2.759765124
361,w2,comm,parent,3.984493437
361,w2,comm,child,4.484493437
361,w1,satis,parent,6.226072537
361,w1,satis,child,4.776615912
361,w2,satis,parent,6.001344224
361,w2,satis,child,6.501344224
362,w1,comm,parent,5.007681457
362,w1,comm,child,4.530859553
362,w2,comm,parent,5.269270505
362,w2,comm,child,5.769270505
362,w1,satis,parent,6.975773967
362,w1,satis,child,6.498952063
362,w2,satis,parent,7.237363015
362,w2,satis,child,7.737363015
363,w1,comm,parent,6.215265572
363,w1,comm,child,4.977384072
363,w2,comm,parent,6.096324822
363,w2,comm,child,6.596324822
363,w1,satis,parent,8.143069491
363,w1,satis,child,6.905187991
363,w2,satis,parent,8.024128741
363,w2,satis,child,8.524128741
364,w1,comm,parent,4.134015269
364,w1,comm,child,2.987796797
364,w2,comm,parent,4.060906033
364,w2,comm,child,4.560906033
364,w1,satis,parent,6.264628183
364,w1,satis,child,5.118409711
364,w2,satis,parent,6.191518947
364,w2,satis,child,6.691518947
365,w1,comm,parent,6.126383375
365,w1,comm,child,6.045027159
365,w2,comm,parent,6.585705267
365,w2,comm,child,7.085705267
365,w1,satis,parent,8.78333667
365,w1,satis,child,8.701980454
365,w2,satis,parent,9.242658562
365,w2,satis,child,9.742658562
366,w1,comm,parent,5.661199894
366,w1,comm,child,6.379623848
366,w2,comm,parent,6.520411871
366,w2,comm,child,7.020411871
366,w1,satis,parent,7.474801857
366,w1,satis,child,8.193225811
366,w2,satis,parent,8.334013834
366,w2,satis,child,8.834013834
367,w1,comm,parent,6.026175973
367,w1,comm,child,5.061022497
367,w2,comm,parent,6.043599235
367,w2,comm,child,6.543599235
367,w1,satis,parent,8.252362268
367,w1,satis,child,7.287208792
367,w2,satis,parent,8.26978553
367,w2,satis,child,8.76978553
368,w1,comm,parent,4.070681942
368,w1,comm,child,3.988333445
368,w2,comm,parent,4.529507693
368,w2,comm,child,5.029507693
368,w1,satis,parent,5.218539306
368,w1,satis,child,5.13619081
368,w2,satis,parent,5.677365058
368,w2,satis,child,6.177365058
369,w1,comm,parent,5.015311155
369,w1,comm,child,5.449326013
369,w2,comm,parent,5.732318584
369,w2,comm,child,6.232318584
369,w1,satis,parent,6.543309523
369,w1,satis,child,6.977324381
369,w2,satis,parent,7.260316952
369,w2,satis,child,7.760316952
370,w1,comm,parent,4.429148766
370,w1,comm,child,4.630724297
370,w2,comm,parent,5.029936532
370,w2,comm,child,5.529936532
370,w1,satis,parent,6.953300026
370,w1,satis,child,7.154875556
370,w2,satis,parent,7.554087791
370,w2,satis,child,8.054087791
371,w1,comm,parent,5.919804626
371,w1,comm,child,6.308848406
371,w2,comm,parent,6.614326516
371,w2,comm,child,7.114326516
371,w1,satis,parent,8.257699514
371,w1,satis,child,8.646743294
371,w2,satis,parent,8.952221404
371,w2,satis,child,9.452221404
372,w1,comm,parent,4.224553286
372,w1,comm,child,3.894790743
372,w2,comm,parent,4.559672015
372,w2,comm,child,5.059672015
372,w1,satis,parent,6.432236745
372,w1,satis,child,6.102474202
372,w2,satis,parent,6.767355474
372,w2,satis,child,7.267355474
373,w1,comm,parent,5.099631656
373,w1,comm,child,6.109822619
373,w2,comm,parent,6.104727137
373,w2,comm,child,6.604727137
373,w1,satis,parent,7.637117508
373,w1,satis,child,8.647308471
373,w2,satis,parent,8.642212989
373,w2,satis,child,9.142212989
374,w1,comm,parent,4.127053787
374,w1,comm,child,4.127303629
374,w2,comm,parent,4.627178708
374,w2,comm,child,5.127178708
374,w1,satis,parent,6.43813509
374,w1,satis,child,6.438384932
374,w2,satis,parent,6.938260011
374,w2,satis,child,7.438260011
375,w1,comm,parent,6.358596605
375,w1,comm,child,6.522617122
375,w2,comm,parent,6.940606864
375,w2,comm,child,7.440606864
375,w1,satis,parent,8.25660161
375,w1,satis,child,8.420622127
375,w2,satis,parent,8.838611868
375,w2,satis,child,9.338611868
376,w1,comm,parent,5.815272507
376,w1,comm,child,6.821055202
376,w2,comm,parent,6.818163854
376,w2,comm,child,7.318163854
376,w1,satis,parent,8.27253669
376,w1,satis,child,9.278319386
376,w2,satis,parent,9.275428038
376,w2,satis,child,9.775428038
377,w1,comm,parent,4.91387745
377,w1,comm,child,4.170831275
377,w2,comm,parent,5.042354362
377,w2,comm,child,5.542354362
377,w1,satis,parent,6.558473652
377,w1,satis,child,5.815427478
377,w2,satis,parent,6.686950565
377,w2,satis,child,7.186950565
378,w1,comm,parent,4.590801953
378,w1,comm,child,3.587550482
378,w2,comm,parent,4.589176218
378,w2,comm,child,5.089176218
378,w1,satis,parent,6.990868655
378,w1,satis,child,5.987617185
378,w2,satis,parent,6.98924292
378,w2,satis,child,7.48924292
379,w1,comm,parent,5.671917576
379,w1,comm,child,3.84458285
379,w2,comm,parent,5.258250213
379,w2,comm,child,5.758250213
379,w1,satis,parent,8.295722962
379,w1,satis,child,6.468388236
379,w2,satis,parent,7.882055599
379,w2,satis,child,8.382055599
380,w1,comm,parent,4.487740751
380,w1,comm,child,5.794515473
380,w2,comm,parent,5.641128112
380,w2,comm,child,6.141128112
380,w1,satis,parent,6.335977023
380,w1,satis,child,7.642751745
380,w2,satis,parent,7.489364384
380,w2,satis,child,7.989364384
381,w1,comm,parent,5.499292705
381,w1,comm,child,5.790465913
381,w2,comm,parent,6.144879309
381,w2,comm,child,6.644879309
381,w1,satis,parent,8.520029156
381,w1,satis,child,8.811202364
381,w2,satis,parent,9.16561576
381,w2,satis,child,9.66561576
382,w1,comm,parent,1.746706868
382,w1,comm,child,1.175106856
382,w2,comm,parent,1.960906862
382,w2,comm,child,2.460906862
382,w1,satis,parent,4.293054439
382,w1,satis,child,3.721454427
382,w2,satis,parent,4.507254433
382,w2,satis,child,5.007254433
383,w1,comm,parent,4.321776259
383,w1,comm,child,3.696915923
383,w2,comm,parent,4.509346091
383,w2,comm,child,5.009346091
383,w1,satis,parent,6.43916572
383,w1,satis,child,5.814305385
383,w2,satis,parent,6.626735553
383,w2,satis,child,7.126735553
384,w1,comm,parent,3.331865087
384,w1,comm,child,2.356516891
384,w2,comm,parent,3.344190989
384,w2,comm,child,3.844190989
384,w1,satis,parent,5.45386534
384,w1,satis,child,4.478517145
384,w2,satis,parent,5.466191242
384,w2,satis,child,5.966191242
385,w1,comm,parent,2.536292813
385,w1,comm,child,1.779898163
385,w2,comm,parent,2.658095488
385,w2,comm,child,3.158095488
385,w1,satis,parent,4.781882023
385,w1,satis,child,4.025487372
385,w2,satis,parent,4.903684698
385,w2,satis,child,5.403684698
386,w1,comm,parent,3.459641613
386,w1,comm,child,4.443424607
386,w2,comm,parent,4.45153311
386,w2,comm,child,4.95153311
386,w1,satis,parent,6.164080959
386,w1,satis,child,7.147863952
386,w2,satis,parent,7.155972455
386,w2,satis,child,7.655972455
387,w1,comm,parent,5.684119458
387,w1,comm,child,6.132261875
387,w2,comm,parent,6.408190666
387,w2,comm,child,6.908190666
387,w1,satis,parent,7.339542757
387,w1,satis,child,7.787685174
387,w2,satis,parent,8.063613966
387,w2,satis,child,8.563613966
388,w1,comm,parent,4.279529435
388,w1,comm,child,4.589808027
388,w2,comm,parent,4.934668731
388,w2,comm,child,5.434668731
388,w1,satis,parent,6.613080473
388,w1,satis,child,6.923359065
388,w2,satis,parent,7.268219769
388,w2,satis,child,7.768219769
389,w1,comm,parent,2.847527737
389,w1,comm,child,2.322262447
389,w2,comm,parent,3.084895092
389,w2,comm,child,3.584895092
389,w1,satis,parent,5.514238475
389,w1,satis,child,4.988973185
389,w2,satis,parent,5.75160583
389,w2,satis,child,6.25160583
390,w1,comm,parent,6.270155568
390,w1,comm,child,5.883820777
390,w2,comm,parent,6.576988172
390,w2,comm,child,7.076988172
390,w1,satis,parent,8.501613152
390,w1,satis,child,8.115278361
390,w2,satis,parent,8.808445757
390,w2,satis,child,9.308445757
391,w1,comm,parent,5.080448388
391,w1,comm,child,3.717051721
391,w2,comm,parent,4.898750054
391,w2,comm,child,5.398750054
391,w1,satis,parent,6.523269029
391,w1,satis,child,5.159872362
391,w2,satis,parent,6.341570695
391,w2,satis,child,6.841570695
392,w1,comm,parent,5.787008224
392,w1,comm,child,5.021845989
392,w2,comm,parent,5.904427106
392,w2,comm,child,6.404427106
392,w1,satis,parent,6.913904672
392,w1,satis,child,6.148742437
392,w2,satis,parent,7.031323554
392,w2,satis,child,7.531323554
393,w1,comm,parent,4.369979118
393,w1,comm,child,3.318758931
393,w2,comm,parent,4.344369025
393,w2,comm,child,4.844369025
393,w1,satis,parent,6.653601671
393,w1,satis,child,5.602381483
393,w2,satis,parent,6.627991577
393,w2,satis,child,7.127991577
394,w1,comm,parent,5.210724735
394,w1,comm,child,5.835225331
394,w2,comm,parent,6.022975033
394,w2,comm,child,6.522975033
394,w1,satis,parent,6.309860595
394,w1,satis,child,6.934361191
394,w2,satis,parent,7.122110893
394,w2,satis,child,7.622110893
395,w1,comm,parent,5.565925335
395,w1,comm,child,3.6819639
395,w2,comm,parent,5.123944617
395,w2,comm,child,5.623944617
395,w1,satis,parent,7.443437251
395,w1,satis,child,5.559475817
395,w2,satis,parent,7.001456534
395,w2,satis,child,7.501456534
396,w1,comm,parent,5.853712062
396,w1,comm,child,5.681374721
396,w2,comm,parent,6.267543392
396,w2,comm,child,6.767543392
396,w1,satis,parent,8.743807425
396,w1,satis,child,8.571470083
396,w2,satis,parent,9.157638754
396,w2,satis,child,9.657638754
397,w1,comm,parent,6.666130689
397,w1,comm,child,8.681840605
397,w2,comm,parent,8.173985647
397,w2,comm,child,8.673985647
397,w1,satis,parent,9.366107051
397,w1,satis,child,11.38181697
397,w2,satis,parent,10.87396201
397,w2,satis,child,11.37396201
398,w1,comm,parent,4.964883825
398,w1,comm,child,4.824682067
398,w2,comm,parent,5.394782946
398,w2,comm,child,5.894782946
398,w1,satis,parent,6.972717294
398,w1,satis,child,6.832515536
398,w2,satis,parent,7.402616415
398,w2,satis,child,7.902616415
399,w1,comm,parent,2.978924459
399,w1,comm,child,4.905039747
399,w2,comm,parent,4.441982103
399,w2,comm,child,4.941982103
399,w1,satis,parent,4.790230201
399,w1,satis,child,6.716345488
399,w2,satis,parent,6.253287845
399,w2,satis,child,6.753287845
400,w1,comm,parent,5.251061184
400,w1,comm,child,5.214498935
400,w2,comm,parent,5.732780059
400,w2,comm,child,6.232780059
400,w1,satis,parent,6.716950979
400,w1,satis,child,6.68038873
400,w2,satis,parent,7.198669855
400,w2,satis,child,7.698669855
401,w1,comm,parent,4.209493647
401,w1,comm,child,3.508925923
401,w2,comm,parent,4.359209785
401,w2,comm,child,4.859209785
401,w1,satis,parent,6.108207225
401,w1,satis,child,5.407639501
401,w2,satis,parent,6.257923363
401,w2,satis,child,6.757923363
402,w1,comm,parent,5.024521739
402,w1,comm,child,1.932507715
402,w2,comm,parent,3.978514727
402,w2,comm,child,4.478514727
402,w1,satis,parent,6.833260627
402,w1,satis,child,3.741246603
402,w2,satis,parent,5.787253615
402,w2,satis,child,6.287253615
403,w1,comm,parent,4.954528389
403,w1,comm,child,4.565939004
403,w2,comm,parent,5.260233696
403,w2,comm,child,5.760233696
403,w1,satis,parent,7.920593907
403,w1,satis,child,7.532004522
403,w2,satis,parent,8.226299215
403,w2,satis,child,8.726299215
404,w1,comm,parent,5.425548228
404,w1,comm,child,5.815545046
404,w2,comm,parent,6.120546637
404,w2,comm,child,6.620546637
404,w1,satis,parent,7.442897021
404,w1,satis,child,7.832893838
404,w2,satis,parent,8.13789543
404,w2,satis,child,8.63789543
405,w1,comm,parent,3.113848224
405,w1,comm,child,3.794523155
405,w2,comm,parent,3.954185689
405,w2,comm,child,4.454185689
405,w1,satis,parent,5.417986364
405,w1,satis,child,6.098661295
405,w2,satis,parent,6.25832383
405,w2,satis,child,6.75832383
406,w1,comm,parent,5.185915734
406,w1,comm,child,5.228535687
406,w2,comm,parent,5.707225711
406,w2,comm,child,6.207225711
406,w1,satis,parent,6.133059408
406,w1,satis,child,6.175679361
406,w2,satis,parent,6.654369384
406,w2,satis,child,7.154369384
407,w1,comm,parent,7.068858858
407,w1,comm,child,5.410690907
407,w2,comm,parent,6.739774882
407,w2,comm,child,7.239774882
407,w1,satis,parent,9.095160136
407,w1,satis,child,7.436992185
407,w2,satis,parent,8.76607616
407,w2,satis,child,9.26607616
408,w1,comm,parent,6.791553971
408,w1,comm,child,6.293154308
408,w2,comm,parent,7.04235414
408,w2,comm,child,7.54235414
408,w1,satis,parent,8.538032274
408,w1,satis,child,8.039632612
408,w2,satis,parent,8.788832443
408,w2,satis,child,9.288832443
409,w1,comm,parent,3.898322783
409,w1,comm,child,3.945731775
409,w2,comm,parent,4.422027279
409,w2,comm,child,4.922027279
409,w1,satis,parent,6.760420285
409,w1,satis,child,6.807829278
409,w2,satis,parent,7.284124782
409,w2,satis,child,7.784124782
410,w1,comm,parent,5.438835128
410,w1,comm,child,5.938144563
410,w2,comm,parent,6.188489846
410,w2,comm,child,6.688489846
410,w1,satis,parent,7.862319485
410,w1,satis,child,8.36162892
410,w2,satis,parent,8.611974203
410,w2,satis,child,9.111974203
411,w1,comm,parent,4.049051978
411,w1,comm,child,3.752386035
411,w2,comm,parent,4.400719006
411,w2,comm,child,4.900719006
411,w1,satis,parent,6.21416708
411,w1,satis,child,5.917501137
411,w2,satis,parent,6.565834108
411,w2,satis,child,7.065834108
412,w1,comm,parent,3.932607761
412,w1,comm,child,4.08451264
412,w2,comm,parent,4.5085602
412,w2,comm,child,5.0085602
412,w1,satis,parent,5.939085874
412,w1,satis,child,6.090990753
412,w2,satis,parent,6.515038313
412,w2,satis,child,7.015038313
413,w1,comm,parent,6.665617925
413,w1,comm,child,7.124737236
413,w2,comm,parent,7.395177581
413,w2,comm,child,7.895177581
413,w1,satis,parent,7.896130054
413,w1,satis,child,8.355249366
413,w2,satis,parent,8.62568971
413,w2,satis,child,9.12568971
414,w1,comm,parent,4.737821337
414,w1,comm,child,6.612092786
414,w2,comm,parent,6.174957061
414,w2,comm,child,6.674957061
414,w1,satis,parent,6.628995824
414,w1,satis,child,8.503267273
414,w2,satis,parent,8.066131548
414,w2,satis,child,8.566131548
415,w1,comm,parent,5.010777027
415,w1,comm,child,3.171835893
415,w2,comm,parent,4.59130646
415,w2,comm,child,5.09130646
415,w1,satis,parent,6.863008063
415,w1,satis,child,5.02406693
415,w2,satis,parent,6.443537497
415,w2,satis,child,6.943537497
416,w1,comm,parent,4.506579289
416,w1,comm,child,4.723526866
416,w2,comm,parent,5.115053078
416,w2,comm,child,5.615053078
416,w1,satis,parent,6.414467431
416,w1,satis,child,6.631415007
416,w2,satis,parent,7.022941219
416,w2,satis,child,7.522941219
417,w1,comm,parent,5.954786721
417,w1,comm,child,7.787428967
417,w2,comm,parent,7.371107844
417,w2,comm,child,7.871107844
417,w1,satis,parent,8.618899872
417,w1,satis,child,10.45154212
417,w2,satis,parent,10.03522099
417,w2,satis,child,10.53522099
418,w1,comm,parent,5.844979596
418,w1,comm,child,6.029817009
418,w2,comm,parent,6.437398303
418,w2,comm,child,6.937398303
418,w1,satis,parent,7.290771716
418,w1,satis,child,7.475609129
418,w2,satis,parent,7.883190423
418,w2,satis,child,8.383190423
419,w1,comm,parent,4.005781848
419,w1,comm,child,2.697473693
419,w2,comm,parent,3.851627771
419,w2,comm,child,4.351627771
419,w1,satis,parent,6.919788264
419,w1,satis,child,5.611480109
419,w2,satis,parent,6.765634187
419,w2,satis,child,7.265634187
420,w1,comm,parent,3.628023554
420,w1,comm,child,4.314425391
420,w2,comm,parent,4.471224473
420,w2,comm,child,4.971224473
420,w1,satis,parent,5.548529141
420,w1,satis,child,6.234930978
420,w2,satis,parent,6.391730059
420,w2,satis,child,6.891730059
421,w1,comm,parent,4.769033332
421,w1,comm,child,4.238975048
421,w2,comm,parent,5.00400419
421,w2,comm,child,5.50400419
421,w1,satis,parent,6.762896123
421,w1,satis,child,6.232837839
421,w2,satis,parent,6.997866981
421,w2,satis,child,7.497866981
422,w1,comm,parent,6.424071625
422,w1,comm,child,5.292708718
422,w2,comm,parent,6.358390172
422,w2,comm,child,6.858390172
422,w1,satis,parent,9.047248056
422,w1,satis,child,7.915885149
422,w2,satis,parent,8.981566603
422,w2,satis,child,9.481566603
423,w1,comm,parent,5.340426659
423,w1,comm,child,5.656220884
423,w2,comm,parent,5.998323771
423,w2,comm,child,6.498323771
423,w1,satis,parent,7.442849521
423,w1,satis,child,7.758643746
423,w2,satis,parent,8.100746634
423,w2,satis,child,8.600746634
424,w1,comm,parent,4.762167728
424,w1,comm,child,4.334938865
424,w2,comm,parent,5.048553296
424,w2,comm,child,5.548553296
